ProductID,ProductName,Category,Brand,Cost_Price
PROD-6945,August Wi-Fi Smart Lock,Tools & Home Improvement,August,179.3
PROD-4071,Where the Crawdads Sing,Books & Media,Delia Owens,8.32
PROD-7684,Carhartt Men's K87 Pocket T-Shirt,Clothing & Fashion,Carhartt,11.27
PROD-5433,Quaker Oats Old Fashioned 2-Pack,Grocery & Gourmet Food,Quaker,11.6
PROD-4621,Gorilla Glue 2-Pack,Tools & Home Improvement,Gorilla,5.37
PROD-7781,Carhartt Men's K87 Pocket T-Shirt,Clothing & Fashion,Carhartt,12.42
PROD-2444,LEGO Star Wars Millennium Falcon,Toys & Games,LEGO,133.57
PROD-9783,Iron Gym Total Upper Body Workout Bar,Sports & Fitness,Iron Gym,24.52
PROD-9472,Huy Fong Sriracha Hot Chili Sauce,Grocery & Gourmet Food,Huy Fong,7.97
PROD-9296,DEWALT 20V Max Cordless Drill,Tools & Home Improvement,DEWALT,104.22
PROD-6126,Dune,Books & Media,Frank Herbert,7.54
PROD-5841,Lodge Cast Iron Skillet,Home & Kitchen,Lodge,20.81
PROD-9447,Clif Bar Energy Bars 12-Pack,Grocery & Gourmet Food,Clif Bar,13.16
PROD-9453,Keurig K-Classic Coffee Maker,Home & Kitchen,Keurig,99.91
PROD-3959,Theragun Pro G4,Sports & Fitness,Therabody,495.88
PROD-9524,Braun Series 7 Electric Razor,Health & Personal Care,Braun,116.71
PROD-6265,Braun Series 7 Electric Razor,Health & Personal Care,Braun,106.0
PROD-1804,Cuisinart 14-Cup Food Processor,Home & Kitchen,Cuisinart,190.58
PROD-8638,Barbie Dreamhouse,Toys & Games,Mattel,146.19
PROD-5962,Braun Series 7 Electric Razor,Health & Personal Care,Braun,111.5
PROD-7509,iPhone 15 Pro,Electronics,Apple,898.82
PROD-2073,Atomic Habits,Books & Media,James Clear,12.92
PROD-9169,Brita Water Filter Pitcher,Home & Kitchen,Brita,12.92
PROD-6885,Waterpik Aquarius Water Flosser,Health & Personal Care,Waterpik,57.77
PROD-2735,Nike Air Force 1,Clothing & Fashion,Nike,57.87
PROD-7986,Atomic Habits,Books & Media,James Clear,12.62
PROD-9320,Wyze Cam v3,Electronics,Wyze,26.72
PROD-4117,Bowflex SelectTech 552 Dumbbells,Sports & Fitness,Bowflex,307.56
PROD-5229,Columbia Men's Watertight II Jacket,Clothing & Fashion,Columbia,31.13
PROD-3954,CeraVe Hydrating Facial Cleanser,Health & Personal Care,CeraVe,11.0
PROD-7318,iRobot Roomba j7+,Home & Kitchen,iRobot,564.97
PROD-9800,Black+Decker 20V Max Pivot Vac,Tools & Home Improvement,Black+Decker,62.31
PROD-5203,TRX All-in-One Suspension Trainer,Sports & Fitness,TRX,143.77
PROD-1652,Peloton Bike+,Sports & Fitness,Peloton,1843.84
PROD-3894,Neutrogena Hydro Boost Water Gel,Health & Personal Care,Neutrogena,14.72
PROD-5768,Nerf Elite 2.0 Commander RD-6,Toys & Games,nerf,9.39
PROD-9100,Garmin Forerunner 245,Sports & Fitness,Garmin,249.51
PROD-6711,Wyze Cam v3,Electronics,Wyze,31.17
PROD-6141,Manduka PRO Yoga Mat,Sports & Fitness,Manduka,83.66
PROD-4229,Dune,Books & Media,Frank Herbert,6.96
PROD-5594,Lodge Cast Iron Skillet,Home & Kitchen,Lodge,21.21
PROD-1763,Brita Water Filter Pitcher,Home & Kitchen,Brita,13.74
PROD-4800,HP OfficeJet Pro 8025e,Office Products,HP,143.64
PROD-7590,Bowflex SelectTech 552 Dumbbells,Sports & Fitness,Bowflex,340.9
PROD-4901,Becoming,Books & Media,Michelle Obama,15.33
PROD-7462,Oral-B Pro 1000 Electric Toothbrush,Health & Personal Care,Oral-B,38.3
PROD-2143,Columbia Men's Watertight II Jacket,Clothing & Fashion,Columbia,31.75
PROD-4468,Levi's Men's 501 Original Fit Jeans,Clothing & Fashion,Levi's,37.01
PROD-1174,Theragun Pro G4,Sports & Fitness,Therabody,494.52
PROD-3466,Milwaukee M18 Fuel Impact Driver,Tools & Home Improvement,Milwaukee,151.49
PROD-5750,Blue Diamond Almonds,Grocery & Gourmet Food,Blue Diamond,12.88
PROD-4136,Lavazza Super Crema Whole Bean Coffee,Grocery & Gourmet Food,Lavazza,22.99
PROD-2587,Steelcase Series 1 Chair,Office Products,Steelcase,378.66
PROD-9071,Aveeno Daily Moisturizing Lotion,Health & Personal Care,Aveeno,8.75
PROD-4721,Vital Proteins Collagen Peptides,Health & Personal Care,Vital Proteins,22.2
PROD-4292,Manduka PRO Yoga Mat,Sports & Fitness,Manduka,83.96
PROD-8362,KitchenAid Artisan Series Mixer,Home & Kitchen,KitchenAid,314.78
PROD-5952,Aveeno Daily Moisturizing Lotion,Health & Personal Care,Aveeno,8.94
PROD-1468,Catan Board Game,Toys & Games,Catan Studio,37.45
PROD-4541,Barbie Dreamhouse,Toys & Games,Mattel,158.22
PROD-8942,Epson EcoTank ET-2800,Office Products,Epson,199.91
PROD-5941,Post-it Super Sticky Notes,Office Products,3M,12.98
PROD-1421,Hasbro Connect 4,Toys & Games,Hasbro,7.98
PROD-4122,Garmin Forerunner 245,Sports & Fitness,Garmin,213.63
PROD-2250,Adidas Essentials Track Jacket,Clothing & Fashion,Adidas,19.92
PROD-9224,LEGO Star Wars Millennium Falcon,Toys & Games,LEGO,140.6
PROD-8314,Aveeno Daily Moisturizing Lotion,Health & Personal Care,Aveeno,9.07
PROD-8089,LEGO Star Wars Millennium Falcon,Toys & Games,LEGO,114.8
PROD-8662,Philips Sonicare ProtectiveClean 5100,Health & Personal Care,Philips,72.72
PROD-5865,Post-it Super Sticky Notes,Office Products,3M,11.97
PROD-9070,Kindle Paperwhite,Electronics,Amazon,121.88
PROD-1373,Lindt Excellence Dark Chocolate Bar,Grocery & Gourmet Food,Lindt,3.82
PROD-2497,Blue Yeti USB Microphone,Office Products,Blue,100.36
PROD-8852,Blue Yeti USB Microphone,Office Products,Blue,106.98
PROD-8508,Keurig K-Classic Coffee Maker,Home & Kitchen,Keurig,113.23
PROD-2720,Herman Miller Aeron Chair,Office Products,Herman Miller,1085.72
PROD-5381,Braun Series 7 Electric Razor,Health & Personal Care,Braun,109.74
PROD-7751,The Seven Husbands of Evelyn Hugo,Books & Media,Taylor Jenkins Reid,11.79
PROD-7309,KitchenAid Artisan Series Mixer,Home & Kitchen,KitchenAid,303.66
PROD-8832,Clif Bar Energy Bars 12-Pack,Grocery & Gourmet Food,Clif Bar,14.14
PROD-3763,Mattel Games UNO,Toys & Games,Mattel,5.07
PROD-9004,Quest Nutrition High Protein Bars,Health & Personal Care,Quest,21.41
PROD-4931,Keurig K-Classic Coffee Maker,Home & Kitchen,Keurig,94.73
PROD-9803,Lutron Caseta Smart Dimmer Switch,Tools & Home Improvement,Lutron,46.43
PROD-9245,Hydro Flask 32 oz Wide Mouth,Sports & Fitness,Hydro Flask,33.68
PROD-1939,Hasbro Connect 4,Toys & Games,Hasbro,8.36
PROD-6328,Logitech C920x HD Pro Webcam,Office Products,Logitech,56.66
PROD-9104,Wyze Cam v3,Electronics,Wyze,30.31
PROD-6005,TRX All-in-One Suspension Trainer,Sports & Fitness,TRX,155.02
PROD-8846,Epson EcoTank ET-2800,Office Products,Epson,201.17
PROD-6542,The Midnight Library,Books & Media,Matt Haig,10.61
PROD-3440,Rocketbook Smart Reusable Notebook,Office Products,Rocketbook,27.02
PROD-5109,CeraVe Hydrating Facial Cleanser,Health & Personal Care,CeraVe,11.97
PROD-8976,Nerf Elite 2.0 Commander RD-6,Toys & Games,Nerf,10.65
PROD-7002,Vital Proteins Collagen Peptides,Health & Personal Care,Vital Proteins,21.25
PROD-9093,Ring Video Doorbell,Electronics,Amazon,178.69
PROD-6975,Atomic Habits,Books & Media,James Clear,13.0
PROD-3611,Manduka PRO Yoga Mat,Sports & Fitness,Manduka,91.09
PROD-7910,Lavazza Super Crema Whole Bean Coffee,Grocery & Gourmet Food,Lavazza,24.11
PROD-3091,Tostitos Scoops Tortilla Chips,Grocery & Gourmet Food,Tostitos,4.79
PROD-7411,Columbia Men's Watertight II Jacket,Clothing & Fashion,Columbia,49.08
PROD-4539,LEGO Star Wars Millennium Falcon,Toys & Games,LEGO,120.36
PROD-8820,Logitech MX Master 3S Mouse,Electronics,Logitech,87.03
PROD-8118,Lavazza Super Crema Whole Bean Coffee,Grocery & Gourmet Food,Lavazza,23.49
PROD-2741,DEWALT 20V Max Cordless Drill,Tools & Home Improvement,DEWALT,111.72
PROD-7860,Lindt Excellence Dark Chocolate Bar,Grocery & Gourmet Food,Lindt,3.83
PROD-5979,Project Hail Mary,Books & Media,Andy Weir,14.51
PROD-6373,Catan Board Game,Toys & Games,Catan Studio,37.85
PROD-2404,Iron Gym Total Upper Body Workout Bar,Sports & Fitness,Iron Gym,21.82
PROD-1968,Lindt Excellence Dark Chocolate Bar,Grocery & Gourmet Food,Lindt,3.73
PROD-2206,Resistance Band Set,Sports & Fitness,FitBeast,21.27
PROD-8522,Braun Series 7 Electric Razor,Health & Personal Care,Braun,119.88
PROD-8407,iRobot Roomba j7+,Home & Kitchen,iRobot,542.51
PROD-3015,KitchenAid Artisan Series Mixer,Home & Kitchen,KitchenAid,340.74
PROD-6890,Brita Water Filter Pitcher,Home & Kitchen,Brita,14.17
PROD-3014,Nest Learning Thermostat,Tools & Home Improvement,Google,169.02
PROD-1493,DEWALT 20V Max Cordless Drill,Tools & Home Improvement,DEWALT,109.27
PROD-3945,Kind Bars Dark Chocolate Nuts & Sea Salt,Grocery & Gourmet Food,KIND,18.1
PROD-2031,Nerf Elite 2.0 Commander RD-6,Toys & Games,Nerf,9.71
PROD-6504,Vital Proteins Collagen Peptides,Health & Personal Care,Vital Proteins,22.48
PROD-8426,LEGO Star Wars Millennium Falcon,Toys & Games,LEGO,132.46
PROD-6471,The Midnight Library,Books & Media,Matt Haig,11.24
PROD-9533,Carhartt Men's K87 Pocket T-Shirt,Clothing & Fashion,Carhartt,11.11
PROD-5473,Blue Yeti USB Microphone,Office Products,Blue,90.59
PROD-5512,Nest Learning Thermostat,Tools & Home Improvement,Google,194.86
PROD-1595,LEGO Star Wars Millennium Falcon,Toys & Games,LEGO,124.98
PROD-8577,Wyze Cam v3,Electronics,Wyze,28.75
PROD-9023,Tostitos Scoops Tortilla Chips,Grocery & Gourmet Food,Tostitos,4.64
PROD-2069,iPhone 15 Pro,Electronics,Apple,870.66
PROD-7791,Brita Water Filter Pitcher,Home & Kitchen,Brita,13.2
PROD-1024,Hydro Flask 32 oz Wide Mouth,Sports & Fitness,Hydro Flask,32.91
PROD-2394,Braun Series 7 Electric Razor,Health & Personal Care,Braun,115.77
PROD-3120,Lutron Caseta Smart Dimmer Switch,Tools & Home Improvement,Lutron,42.73
PROD-5115,Laptop Stand Adjustable,Office Products,Nulaxy,22.79
PROD-5175,Resistance Band Set,Sports & Fitness,FitBeast,20.81
PROD-6024,Wyze Cam v3,Electronics,Wyze,30.53
PROD-2340,Gaiam Yoga Mat,Sports & Fitness,Gaiam,24.16
PROD-2139,Aveeno Daily Moisturizing Lotion,Health & Personal Care,Aveeno,9.26
PROD-5591,Wyze Cam v3,Electronics,Wyze,27.43
PROD-6392,Manduka PRO Yoga Mat,Sports & Fitness,Manduka,85.26
PROD-1185,Theragun Pro G4,Sports & Fitness,Therabody,457.55
PROD-1746,August Wi-Fi Smart Lock,Tools & Home Improvement,August,183.15
PROD-7565,Wyze Cam v3,Electronics,Wyze,30.34
PROD-3620,Ring Video Doorbell,Electronics,Amazon,162.95
PROD-8795,Post-it Super Sticky Notes,Office Products,3M,10.78
PROD-2040,Resistance Band Set,Sports & Fitness,FitBeast,20.26
PROD-6902,HP OfficeJet Pro 8025e,Office Products,HP,156.04
PROD-6452,Gaiam Yoga Mat,Sports & Fitness,Gaiam,22.0
PROD-3013,Cuisinart 14-Cup Food Processor,Home & Kitchen,Cuisinart,172.85
PROD-3656,Huy Fong Sriracha Hot Chili Sauce,Grocery & Gourmet Food,Huy Fong,7.39
PROD-3395,Bose QuietComfort 45,Electronics,Bose,300.73
PROD-6505,TRX All-in-One Suspension Trainer,Sports & Fitness,TRX,145.43
PROD-2152,Samsung 980 Pro SSD 1TB,Electronics,Samsung,101.62
PROD-2950,Post-it Super Sticky Notes,Office Products,3M,11.5
PROD-7207,BIC Round Stic Xtra Life Ball Pen,Office Products,BIC,4.34
PROD-1817,Gaiam Yoga Mat,Sports & Fitness,Gaiam,25.26
PROD-6667,Theragun Pro G4,Sports & Fitness,Therabody,461.0
PROD-8197,Hydro Flask 32 oz Wide Mouth,Sports & Fitness,Hydro Flask,30.78
PROD-7064,Iron Gym Total Upper Body Workout Bar,Sports & Fitness,Iron Gym,24.77
PROD-8719,Rocketbook Smart Reusable Notebook,Office Products,Rocketbook,24.44
PROD-8605,Philips Sonicare ProtectiveClean 5100,Health & Personal Care,Philips,85.62
PROD-8081,Gorilla Glue 2-Pack,Tools & Home Improvement,Gorilla,5.92
PROD-7631,Steelcase Series 1 Chair,Office Products,Steelcase,342.28
PROD-8674,Steelcase Series 1 Chair,Office Products,Steelcase,404.52
PROD-6829,Waterpik Aquarius Water Flosser,Health & Personal Care,Waterpik,52.3
PROD-7145,Garmin Forerunner 245,Sports & Fitness,Garmin,226.08
PROD-9368,The Psychology of Money,Books & Media,Morgan Housel,13.22
PROD-4227,Calvin Klein Cotton Classics Boxer Briefs,Clothing & Fashion,Calvin Klein,20.63
PROD-7586,Cards Against Humanity,Toys & Games,Cards Against Humanity,24.08
PROD-7574,Gaiam Yoga Mat,Sports & Fitness,Gaiam,25.06
PROD-4667,Pyrex Glass Measuring Cup Set,Home & Kitchen,Pyrex,18.12
PROD-2619,Catan Board Game,Toys & Games,Catan Studio,35.84
PROD-1221,Kindle Paperwhite,Electronics,Amazon,111.47
PROD-1415,Becoming,Books & Media,Michelle Obama,16.26
PROD-5198,Lavazza Super Crema Whole Bean Coffee,Grocery & Gourmet Food,Lavazza,23.76
PROD-1201,Kindle Paperwhite,Electronics,Amazon,124.48
PROD-8108,Hasbro Connect 4,Toys & Games,Hasbro,7.12
PROD-7055,Post-it Super Sticky Notes,Office Products,3M,11.12
PROD-5837,Mattel Games UNO,Toys & Games,Mattel,4.2
PROD-9603,August Wi-Fi Smart Lock,Tools & Home Improvement,August,166.92
PROD-1034,Resistance Band Set,Sports & Fitness,FitBeast,17.64
PROD-6776,Exploding Kittens Card Game,Toys & Games,Exploding Kittens,14.19
PROD-3486,Post-it Super Sticky Notes,Office Products,3M,12.43
PROD-7433,Steelcase Series 1 Chair,Office Products,Steelcase,387.45
PROD-7184,Quest Nutrition High Protein Bars,Health & Personal Care,Quest,19.04
PROD-2256,DEWALT 20V Max Cordless Drill,Tools & Home Improvement,DEWALT,116.16
PROD-4908,Resistance Band Set,Sports & Fitness,FitBeast,21.5
PROD-8538,Barbie Dreamhouse,Toys & Games,Mattel,153.28
PROD-8477,Herman Miller Aeron Chair,Office Products,Herman Miller,1041.85
PROD-1550,iRobot Roomba j7+,Home & Kitchen,iRobot,614.04
PROD-5574,Steelcase Series 1 Chair,Office Products,Steelcase,365.56
PROD-3815,Keurig K-Classic Coffee Maker,Home & Kitchen,Keurig,105.86
PROD-4706,Project Hail Mary,Books & Media,Andy Weir,14.53
PROD-5118,KitchenAid Artisan Series Mixer,Home & Kitchen,KitchenAid,343.2
PROD-1249,Manduka PRO Yoga Mat,Sports & Fitness,Manduka,93.3
PROD-2333,CeraVe Hydrating Facial Cleanser,Health & Personal Care,CeraVe,13.02
PROD-4244,Theragun Pro G4,Sports & Fitness,Therabody,447.39
PROD-4414,Oral-B Pro 1000 Electric Toothbrush,Health & Personal Care,Oral-B,36.94
PROD-9340,Steelcase Series 1 Chair,Office Products,Steelcase,418.14
PROD-6598,Pyrex Glass Measuring Cup Set,Home & Kitchen,Pyrex,17.77
PROD-6839,Columbia Men's Watertight II Jacket,Clothing & Fashion,Columbia,41.21
PROD-8926,Ninja Professional Blender,Home & Kitchen,Ninja,76.88
PROD-5782,Kindle Paperwhite,Electronics,Amazon,111.62
PROD-9239,Peloton Bike+,Sports & Fitness,Peloton,1857.6
PROD-3533,Bose QuietComfort 45,Electronics,Bose,276.18
PROD-6600,Milwaukee M18 Fuel Impact Driver,Tools & Home Improvement,Milwaukee,144.76
PROD-6582,Squishmallows 12-inch Plush,Toys & Games,Kellytoy,15.6
PROD-4583,Mattel Games UNO,Toys & Games,Mattel,4.7
PROD-5312,Garmin Forerunner 245,Sports & Fitness,Garmin,222.4
PROD-3214,Quaker Oats Old Fashioned 2-Pack,Grocery & Gourmet Food,Quaker,11.19
PROD-1017,Ticket to Ride Board Game,Toys & Games,Days of Wonder,31.58
PROD-2947,Ring Video Doorbell,Electronics,Amazon,168.28
PROD-5706,Clif Bar Energy Bars 12-Pack,Grocery & Gourmet Food,Clif Bar,13.24
PROD-4632,Rocketbook Smart Reusable Notebook,Office Products,Rocketbook,25.95
PROD-5730,Cuisinart 14-Cup Food Processor,Home & Kitchen,Cuisinart,156.87
PROD-5105,Gaiam Yoga Mat,Sports & Fitness,Gaiam,24.77
PROD-3187,Gaiam Yoga Mat,Sports & Fitness,Gaiam,25.36
PROD-5172,Gaiam Yoga Mat,Sports & Fitness,Gaiam,23.93
PROD-4005,Clif Bar Energy Bars 12-Pack,Grocery & Gourmet Food,Clif Bar,14.32
PROD-5604,Dell XPS 13 Laptop,Electronics,Dell,938.67
PROD-1967,Carhartt Men's K87 Pocket T-Shirt,Clothing & Fashion,Carhartt,11.75
PROD-5991,Samsung 980 Pro SSD 1TB,Electronics,Samsung,103.44
PROD-9654,TRX All-in-One Suspension Trainer,Sports & Fitness,TRX,147.67
PROD-1191,Brita Water Filter Pitcher,Home & Kitchen,Brita,14.13
PROD-2408,Tostitos Scoops Tortilla Chips,Grocery & Gourmet Food,Tostitos,4.64
PROD-7376,LEGO Star Wars Millennium Falcon,Toys & Games,LEGO,143.56
PROD-3658,iPhone 15 Pro,Electronics,Apple,844.03
PROD-5736,Theragun Pro G4,Sports & Fitness,Therabody,420.33
PROD-8505,Cards Against Humanity,Toys & Games,Cards Against Humanity,22.25
PROD-5977,Ninja Professional Blender,Home & Kitchen,Ninja,76.5
PROD-6545,Rocketbook Smart Reusable Notebook,Office Products,Rocketbook,23.36
PROD-1917,Gaiam Yoga Mat,Sports & Fitness,Gaiam,23.22
PROD-6844,Aveeno Daily Moisturizing Lotion,Health & Personal Care,Aveeno,9.6
PROD-8092,Vital Proteins Collagen Peptides,Health & Personal Care,Vital Proteins,20.52
PROD-1103,Theragun Pro G4,Sports & Fitness,Therabody,494.97
PROD-1542,Bowflex SelectTech 552 Dumbbells,Sports & Fitness,Bowflex,328.81
PROD-8935,Exploding Kittens Card Game,Toys & Games,Exploding Kittens,16.72
PROD-3337,Barbie Dreamhouse,Toys & Games,Mattel,141.43
PROD-1262,Epson EcoTank ET-2800,Office Products,Epson,189.36
PROD-6602,Wyze Cam v3,Electronics,Wyze,29.23
PROD-5421,Becoming,Books & Media,Michelle Obama,14.43
PROD-5684,Post-it Super Sticky Notes,Office Products,3M,13.31
PROD-1767,Huy Fong Sriracha Hot Chili Sauce,Grocery & Gourmet Food,Huy Fong,7.28
PROD-7257,Herman Miller Aeron Chair,Office Products,Herman Miller,1148.43
PROD-2620,Gorilla Glue 2-Pack,Tools & Home Improvement,Gorilla,6.08
PROD-3996,Crocs Classic Clogs,Clothing & Fashion,Crocs,31.54
PROD-9593,Neutrogena Hydro Boost Water Gel,Health & Personal Care,Neutrogena,14.03
PROD-4174,HP OfficeJet Pro 8025e,Office Products,HP,140.79
PROD-3090,LEGO Star Wars Millennium Falcon,Toys & Games,LEGO,131.48
PROD-9474,Clif Bar Energy Bars 12-Pack,Grocery & Gourmet Food,Clif Bar,13.82
PROD-1065,The Seven Husbands of Evelyn Hugo,Books & Media,Taylor Jenkins Reid,10.23
PROD-1157,H4sbro Conn3ct 4,Toys & Games,Hasbro,7.37
PROD-9517,Calvin Klein Cotton Classics Boxer Briefs,Clothing & Fashion,Calvin Klein,21.42
PROD-1969,Manduka PRO Yoga Mat,Sports & Fitness,Manduka,88.77
PROD-8326,Mattel Games UNO,Toys & Games,Mattel,4.2
PROD-4818,Nike Air Force 1,Clothing & Fashion,Nike,44.54
PROD-6581,Resistance Band Set,Sports & Fitness,FitBeast,17.81
PROD-4701,The Psychology of Money,Books & Media,Morgan Housel,12.72
PROD-1469,Hydro Flask 32 oz Wide Mouth,Sports & Fitness,Hydro Flask,35.73
PROD-5320,Vital Proteins Collagen Peptides,Health & Personal Care,Vital Proteins,20.95
PROD-6453,Brita Water Filter Pitcher,Home & Kitchen,Brita,14.49
PROD-7020,Epson EcoTank ET-2800,Office Products,Epson,213.96
PROD-3307,Rocketbook Smart Reusable Notebook,Office Products,Rocketbook,26.57
PROD-8316,Waterpik Aquarius Water Flosser,Health & Personal Care,Waterpik,56.09
PROD-2482,Shark NV352 Navigator Lift-Away,Home & Kitchen,Shark,151.66
PROD-7867,Gaiam Yoga Mat,Sports & Fitness,Gaiam,22.38
PROD-3554,Quest Nutrition High Protein Bars,Health & Personal Care,Quest,21.18
PROD-1543,Atomic Habits,Books & Media,James Clear,13.9
PROD-6727,Tostitos Scoops Tortilla Chips,Grocery & Gourmet Food,Tostitos,4.69
PROD-1496,Milwaukee M18 Fuel Impact Driver,Tools & Home Improvement,Milwaukee,148.28
PROD-1129,Clif Bar Energy Bars 12-Pack,Grocery & Gourmet Food,Clif Bar,13.95
PROD-6125,Project Hail Mary,Books & Media,Andy Weir,15.39
PROD-7896,Catan Board Game,Toys & Games,Catan Studio,39.48
PROD-5148,Herman Miller Aeron Chair,Office Products,Herman Miller,1068.14
PROD-5734,Becoming,Books & Media,Michelle Obama,16.02
PROD-7700,Oral-B Pro 1000 Electric Toothbrush,Health & Personal Care,Oral-B,39.89
PROD-8439,Shark NV352 Navigator Lift-Away,Home & Kitchen,Shark,149.07
PROD-2872,Logitech MX Master 3S Mouse,Electronics,Logitech,80.49
PROD-8225,Epson EcoTank ET-2800,Office Products,Epson,187.29
PROD-2710,Bowflex SelectTech 552 Dumbbells,Sports & Fitness,Bowflex,351.46
PROD-6525,Quaker Oats Old Fashioned 2-Pack,Grocery & Gourmet Food,Quaker,11.44
PROD-7854,Kind Bars Dark Chocolate Nuts & Sea Salt,Grocery & Gourmet Food,KIND,16.44
PROD-8347,Philips Sonicare ProtectiveClean 5100,Health & Personal Care,Philips,80.73
PROD-4198,KitchenAid Artisan Series Mixer,Home & Kitchen,KitchenAid,291.81
PROD-9859,Hanes Men's ComfortSoft T-Shirt 6-Pack,Clothing & Fashion,Hanes,13.68
PROD-9741,Theragun Pro G4,Sports & Fitness,Therabody,466.45
PROD-4641,Gaiam Yoga Mat,Sports & Fitness,Gaiam,25.73
PROD-3221,August Wi-Fi Smart Lock,Tools & Home Improvement,August,190.12
PROD-3327,Columbi4 M3n's W4t3rtight II J4ck3t,Clothing & Fashion,Columbia,29.67
PROD-7679,Ticket to Ride Board Game,Toys & Games,Days of Wonder,37.26
PROD-4471,Neutrogena Hydro Boost Water Gel,Health & Personal Care,Neutrogena,15.58
PROD-5028,Rocketbook Smart Reusable Notebook,Office Products,Rocketbook,24.8
PROD-9016,Oral-B Pro 1000 Electric Toothbrush,Health & Personal Care,Oral-B,35.55
PROD-3183,Crocs Classic Clogs,Clothing & Fashion,Crocs,18.37
PROD-6695,Herman Miller Aeron Chair,Office Products,Herman Miller,1112.91
PROD-1841,CeraVe Hydrating Facial Cleanser,Health & Personal Care,CeraVe,11.66
PROD-6361,Gaiam Yoga Mat,Sports & Fitness,Gaiam,24.4
PROD-7652,Sony WH-1000XM5 Headphones,Electronics,Sony,341.64
PROD-7442,Epson EcoTank ET-2800,Office Products,Epson,185.09
PROD-8261,Hydro Flask 32 oz Wide Mouth,Sports & Fitness,Hydro Flask,35.82
PROD-5968,Catan Board Game,Toys & Games,Catan Studio,34.79
PROD-3912,Hanes Men's ComfortSoft T-Shirt 6-Pack,Clothing & Fashion,Hanes,12.23
PROD-7359,Black+Decker 20V Max Pivot Vac,Tools & Home Improvement,Black+Decker,63.17
PROD-5034,Keurig K-Classic Coffee Maker,Home & Kitchen,Keurig,107.96
PROD-4155,Lodge Cast Iron Skillet,Home & Kitchen,Lodge,18.31
PROD-5822,Quest Nutrition High Protein Bars,Health & Personal Care,Quest,19.38
PROD-8211,Lavazza Super Crema Whole Bean Coffee,Grocery & Gourmet Food,Lavazza,23.25
PROD-9430,Brita Water Filter Pitcher,Home & Kitchen,Brita,16.16
PROD-5936,Epson EcoTank ET-2800,Office Products,Epson,185.53
PROD-4681,Black+Decker 20V Max Pivot Vac,Tools & Home Improvement,Black+Decker,58.16
PROD-5166,Squishmallows 12-inch Plush,Toys & Games,Kellytoy,14.98
PROD-3867,Theragun Pro G4,Sports & Fitness,Therabody,457.87
PROD-2355,The Seven Husbands of Evelyn Hugo,Books & Media,Taylor Jenkins Reid,10.78
