Date,Quantity,Avg_UnitPrice,Avg_Discount,Year,Month,Day,DayOfWeek,DayOfYear,WeekOfYear,Quarter,IsWeekend,IsMonthStart,IsMonthEnd,IsQuarterStart,IsQuarterEnd,IsYearStart,IsYearEnd,DayName,MonthName,DayOfWeek_Sin,DayOfWeek_Cos,Month_Sin,Month_Cos,DayOfYear_Sin,DayOfYear_Cos,WeekOfYear_Sin,WeekOfYear_Cos,Lag_1,Lag_2,Lag_3,Lag_7,Lag_14,Lag_21,Lag_28,Lag_30,Lag_365,Rolling_3_Mean,Rolling_7_Mean,Rolling_14_Mean,Rolling_30_Mean,Rolling_90_Mean,Rolling_7_Std,Rolling_14_Std,Rolling_30_Std,Rolling_7_Min,Rolling_7_Max,Rolling_30_Min,Rolling_30_Max,Expanding_Mean,Expanding_Std,Expanding_Min,Expanding_Max,Diff_1,Diff_7,Diff_30,Pct_Change_1,Pct_Change_7,Trend
2020-02-21,85,115.72170731707317,6.860975609756098,2020,2,21,4,52,8,1,0,0,0,0,0,0,0,Friday,February,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.7802958510707755,0.6254105729852464,0.8229838658936564,0.5680647467311559,77.0,71.0,71.0,102.0,91.0,65.0,54.0,75.0,,77.66666666666667,65.14285714285714,68.71428571428571,65.3,,14.622227046846305,15.304240595984526,15.816076500259754,46.0,85.0,36.0,102.0,62.5,14.738904101650405,35.0,102.0,8.0,-17.0,10.0,10.389610389610393,-16.666666666666664,51
2020-02-22,72,135.94685714285714,39.315999999999995,2020,2,22,5,53,8,1,1,0,0,0,0,0,0,Saturday,February,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.7909456567567772,0.6118864012687244,0.8229838658936564,0.5680647467311559,85.0,77.0,71.0,50.0,73.0,36.0,37.0,85.0,,78.0,68.28571428571429,68.64285714285714,64.86666666666666,,13.111245627504726,15.285021037992351,15.431122455281242,46.0,85.0,36.0,102.0,62.679245283018865,14.65470990829814,35.0,102.0,-13.0,22.0,-13.0,-15.294117647058824,43.99999999999999,52
2020-02-23,61,162.378,27.27057142857143,2020,2,23,6,54,8,1,1,0,0,0,0,0,0,Sunday,February,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.8013610881746766,0.5981809144059165,0.8229838658936564,0.5680647467311559,72.0,85.0,77.0,56.0,70.0,79.0,68.0,54.0,,72.66666666666667,69.0,68.0,65.1,,12.44989959798873,15.412282813991641,15.313618009853975,46.0,85.0,36.0,102.0,62.648148148148145,14.517598178875819,35.0,102.0,-11.0,5.0,7.0,-15.277777777777779,8.92857142857142,53
2020-02-24,75,227.3664,23.5482,2020,2,24,0,55,9,1,0,0,0,0,0,0,0,Monday,February,0.0,1.0,0.49999999999999994,0.8660254037844387,0.811539059007361,0.5842981736283684,0.8854560256532099,0.4647231720437686,61.0,72.0,85.0,46.0,67.0,50.0,68.0,37.0,,69.33333333333333,73.14285714285714,68.57142857142857,66.36666666666666,,7.267016155859564,15.520280953614257,14.456792541041477,61.0,85.0,36.0,102.0,62.872727272727275,14.4786618798717,35.0,102.0,14.0,29.0,38.0,22.95081967213115,63.043478260869556,54
2020-02-25,63,80.44272727272728,8.716969696969699,2020,2,25,1,56,9,1,0,0,0,0,0,0,0,Tuesday,February,0.7818314824680297,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.8214765533024142,0.5702422926917872,0.8854560256532099,0.4647231720437686,75.0,61.0,72.0,71.0,47.0,60.0,72.0,68.0,,66.33333333333333,72.0,69.71428571428571,66.2,,8.225975119502046,14.35499683266892,14.466131670811007,61.0,85.0,36.0,102.0,62.875,14.346443968644447,35.0,102.0,-12.0,-8.0,-5.0,-16.000000000000004,-11.267605633802813,55
2020-02-26,48,229.869,29.817333333333334,2020,2,26,2,57,9,1,0,0,0,0,0,0,0,Wednesday,February,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.8311706263658079,0.5560174366570446,0.8854560256532099,0.4647231720437686,63.0,75.0,61.0,71.0,70.0,40.0,68.0,68.0,,62.0,68.71428571428571,68.14285714285714,65.53333333333333,,12.284329933079853,15.481289664311891,14.83642612726815,48.0,85.0,36.0,102.0,62.6140350877193,14.353638645162063,35.0,102.0,-15.0,-23.0,-20.0,-23.809523809523814,-32.3943661971831,56
2020-02-27,71,319.29733333333337,85.72511111111112,2020,2,27,3,58,9,1,0,0,0,0,0,0,0,Thursday,February,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.8406184056344781,0.5416278206559814,0.8854560256532099,0.4647231720437686,48.0,63.0,75.0,77.0,77.0,66.0,58.0,72.0,,60.666666666666664,67.85714285714286,67.71428571428571,65.5,,11.810003830490071,15.299213511351967,14.822513165847552,48.0,85.0,36.0,102.0,62.758620689655174,14.269720543161151,35.0,102.0,23.0,-6.0,-1.0,47.91666666666667,-7.792207792207795,57
2020-02-28,62,196.98333333333332,36.92928571428571,2020,2,28,4,59,9,1,0,0,0,0,0,0,0,Friday,February,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.8498170915275278,0.5270777086423722,0.8854560256532099,0.4647231720437686,71.0,48.0,63.0,85.0,102.0,91.0,65.0,68.0,,60.333333333333336,64.57142857142857,64.85714285714286,65.3,,9.144345117013412,11.720180773462397,14.828095420285889,48.0,75.0,36.0,102.0,62.74576271186441,14.146515618682226,35.0,102.0,-9.0,-23.0,-6.0,-12.676056338028175,-27.058823529411768,58
2020-02-29,79,119.525,9.87125,2020,2,29,5,60,9,1,1,0,1,0,0,0,0,Saturday,February,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.8587639582758029,0.5123714121284237,0.8854560256532099,0.4647231720437686,62.0,71.0,48.0,72.0,50.0,73.0,36.0,58.0,,70.66666666666667,65.57142857142857,66.92857142857143,66.0,,10.390013520317499,11.452002080350498,14.96662954709576,48.0,79.0,36.0,102.0,63.016666666666666,14.182218117574674,35.0,102.0,17.0,7.0,21.0,27.419354838709676,9.722222222222232,59
2020-03-01,98,186.04809523809524,14.247380952380952,2020,3,1,6,61,9,1,1,1,0,0,0,0,0,Sunday,March,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.8674563547295968,0.4975132889071807,0.8854560256532099,0.4647231720437686,79.0,62.0,71.0,61.0,56.0,70.0,79.0,65.0,,79.66666666666667,70.85714285714286,69.92857142857143,67.1,,15.72077787969975,13.657707239246555,16.063129767608622,48.0,98.0,36.0,102.0,63.59016393442623,14.75960370874992,35.0,102.0,19.0,37.0,33.0,24.0506329113924,60.65573770491803,60
2020-03-02,58,231.6728947368421,21.78736842105263,2020,3,2,0,62,10,1,0,0,0,0,0,0,0,Monday,March,0.0,1.0,0.8660254037844386,0.5000000000000001,0.8758917051442429,0.48250774176121847,0.9350162426854148,0.35460488704253557,98.0,79.0,62.0,75.0,46.0,67.0,50.0,36.0,,78.33333333333333,68.42857142857143,70.78571428571429,67.83333333333333,,16.277357922967127,12.354871797912674,15.065565517690194,48.0,98.0,40.0,102.0,63.5,14.655329696891513,35.0,102.0,-40.0,-17.0,22.0,-40.816326530612244,-22.666666666666668,61
2020-03-03,68,262.0574358974359,28.29076923076923,2020,3,3,1,63,10,1,0,0,0,0,0,0,0,Tuesday,March,0.7818314824680297,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.8840675099433636,0.4673592171580022,0.9350162426854148,0.35460488704253557,58.0,98.0,79.0,63.0,71.0,47.0,60.0,79.0,,74.66666666666667,69.14285714285714,70.57142857142857,67.46666666666667,,16.108264663711925,12.37686604867379,14.917551184203562,48.0,98.0,40.0,102.0,63.57142857142857,14.547712696519028,35.0,102.0,10.0,5.0,-11.0,17.24137931034482,7.9365079365079305,62
2020-03-04,98,227.3884782608696,59.07065217391305,2020,3,4,2,64,10,1,0,0,0,0,0,0,0,Wednesday,March,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.8919813464595485,0.45207220393230435,0.9350162426854148,0.35460488704253557,68.0,58.0,98.0,48.0,71.0,70.0,40.0,50.0,,74.66666666666667,76.28571428571429,72.5,69.06666666666666,,16.25540203249663,14.388831138715279,15.54067706627226,58.0,98.0,40.0,102.0,64.109375,15.059793193525142,35.0,102.0,30.0,50.0,48.0,44.11764705882353,104.16666666666666,63
2020-03-05,96,158.8181632653061,33.57591836734694,2020,3,5,3,65,10,1,0,0,0,0,0,0,0,Thursday,March,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.8996308696522433,0.43665123195606403,0.9350162426854148,0.35460488704253557,98.0,68.0,58.0,71.0,77.0,77.0,66.0,60.0,,87.33333333333333,79.85714285714286,73.85714285714286,70.26666666666667,,17.59193538176488,15.68368649195791,16.19266188279661,58.0,98.0,40.0,102.0,64.6,15.456390264224055,35.0,102.0,-2.0,25.0,36.0,-2.0408163265306145,35.2112676056338,64
2020-03-06,73,273.20590909090913,21.411136363636363,2020,3,6,4,66,10,1,0,0,0,0,0,0,0,Friday,March,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.9070138128026359,0.4211008707960896,0.9350162426854148,0.35460488704253557,96.0,98.0,68.0,62.0,85.0,102.0,91.0,40.0,,89.0,81.42857142857143,73.0,71.36666666666666,,16.16433463789076,15.352273697804787,15.153202309409206,58.0,98.0,46.0,102.0,64.72727272727273,15.37184784902929,35.0,102.0,-23.0,11.0,33.0,-23.958333333333336,17.741935483870975,65
2020-03-07,76,136.01608695652175,7.922173913043477,2020,3,7,5,67,10,1,1,0,0,0,0,0,0,Saturday,March,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.9141279881853337,0.40542572835999735,0.9350162426854148,0.35460488704253557,73.0,96.0,98.0,79.0,72.0,50.0,73.0,66.0,,81.66666666666667,81.0,73.28571428571429,71.7,,16.27882059609973,15.369443067976835,15.141060865670227,58.0,98.0,46.0,102.0,64.8955223880597,15.316988318934312,35.0,102.0,3.0,-3.0,10.0,4.109589041095885,-3.797468354430378,66
2020-03-08,90,201.9018181818182,24.579772727272726,2020,3,8,6,68,10,1,1,0,0,0,0,0,0,Sunday,March,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.9209712877166346,0.38963044953078796,0.9350162426854148,0.35460488704253557,76.0,73.0,96.0,98.0,61.0,56.0,70.0,91.0,,79.66666666666667,79.85714285714286,75.35714285714286,71.66666666666667,,15.126451130702288,15.539563120564974,15.098146342796692,58.0,98.0,46.0,102.0,65.26470588235294,15.504084822422142,35.0,102.0,14.0,-8.0,-1.0,18.421052631578938,-8.163265306122447,67
2020-03-09,74,116.60911764705882,9.918235294117649,2020,3,9,0,69,11,1,0,0,0,0,0,0,0,Monday,March,0.0,1.0,0.8660254037844386,0.5000000000000001,0.9275416835791966,0.37371971479046906,0.970941817426052,0.23931566428755804,90.0,76.0,73.0,58.0,75.0,46.0,67.0,73.0,,80.0,82.14285714285714,75.28571428571429,71.7,,12.1987509118567,15.543628778518764,15.102294870145629,68.0,98.0,46.0,102.0,65.3913043478261,15.42554927166229,35.0,102.0,-16.0,16.0,1.0,-17.777777777777782,27.586206896551737,68
2020-03-10,58,244.1375,52.017500000000005,2020,3,10,1,70,11,1,0,0,0,0,0,0,0,Tuesday,March,0.7818314824680297,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.9338372288229252,0.35769823883312546,0.970941817426052,0.23931566428755804,74.0,90.0,76.0,68.0,63.0,71.0,47.0,70.0,,74.0,80.71428571428571,74.92857142857143,71.3,,14.49958948515771,15.90096410098018,15.3064106470639,58.0,98.0,46.0,102.0,65.28571428571429,15.338823393780576,35.0,102.0,-16.0,-10.0,-12.0,-21.62162162162162,-14.70588235294118,69
2020-03-11,71,162.64909090909092,14.927727272727275,2020,3,11,2,71,11,1,0,0,0,0,0,0,0,Wednesday,March,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.9398560579418954,0.3415707691678556,0.970941817426052,0.23931566428755804,58.0,74.0,90.0,98.0,48.0,71.0,70.0,67.0,,67.66666666666667,76.85714285714286,76.57142857142857,71.43333333333334,,12.601965077301406,13.976432282262182,15.28506896724162,58.0,96.0,46.0,102.0,65.36619718309859,15.243958462870017,35.0,102.0,13.0,-27.0,4.0,22.413793103448263,-27.55102040816326,70
2020-03-12,107,193.1795652173913,25.330000000000002,2020,3,12,3,72,11,1,0,0,0,0,0,0,0,Thursday,March,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.9455963874271426,0.3253420847119801,0.970941817426052,0.23931566428755804,71.0,58.0,74.0,96.0,71.0,77.0,77.0,47.0,,78.66666666666667,78.42857142857143,79.14285714285714,73.43333333333334,,15.693492736982254,16.0329331394772,15.891188912648119,58.0,107.0,46.0,107.0,65.94444444444444,15.911629982534652,35.0,107.0,36.0,11.0,60.0,50.70422535211267,11.458333333333325,71
2020-03-13,85,183.4738775510204,18.689591836734696,2020,3,13,4,73,11,1,0,0,0,0,0,0,0,Friday,March,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.9510565162951535,0.30901699437494745,0.970941817426052,0.23931566428755804,107.0,71.0,58.0,73.0,62.0,85.0,102.0,70.0,,87.66666666666667,80.14285714285714,80.78571428571429,73.93333333333334,,15.657038581508884,15.302983979646584,16.014935557770418,58.0,107.0,46.0,107.0,66.20547945205479,15.957372820623629,35.0,107.0,-22.0,12.0,15.0,-20.560747663551403,16.43835616438356,72
2020-03-14,79,238.2005263157895,32.905789473684216,2020,3,14,5,74,11,1,1,0,0,0,0,0,0,Saturday,March,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.9562348265919056,0.29260033563334836,0.970941817426052,0.23931566428755804,85.0,107.0,71.0,76.0,79.0,72.0,50.0,77.0,,90.33333333333333,80.57142857142857,80.78571428571429,74.0,,15.56552968214429,15.302983979646584,16.032294993500457,58.0,107.0,46.0,107.0,66.37837837837837,15.91734016355327,35.0,107.0,-6.0,3.0,2.0,-7.058823529411762,3.9473684210526327,73
2020-03-15,62,206.3747222222222,23.454444444444444,2020,3,15,6,75,11,1,1,0,0,0,0,0,0,Sunday,March,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.9611297838723007,0.27609697309746883,0.970941817426052,0.23931566428755804,79.0,85.0,107.0,90.0,98.0,61.0,56.0,102.0,,75.33333333333333,76.57142857142857,78.21428571428571,72.66666666666667,,16.318263212907024,15.21223480991827,15.268478535257154,58.0,107.0,46.0,107.0,66.32,15.817506551713949,35.0,107.0,-17.0,-28.0,-40.0,-21.518987341772156,-31.11111111111111,74
2020-03-16,82,181.25365853658536,38.586341463414634,2020,3,16,0,76,12,1,0,0,0,0,0,0,0,Monday,March,0.0,1.0,0.8660254037844386,0.5000000000000001,0.9657399376548549,0.2595117970697999,0.992708874098054,0.120536680255323,62.0,79.0,85.0,74.0,58.0,75.0,46.0,50.0,,74.33333333333333,77.71428571428571,79.92857142857143,73.73333333333333,,16.38814902822857,14.068318393382475,14.73895456296662,58.0,107.0,46.0,107.0,66.52631578947368,15.81431729727678,35.0,107.0,20.0,8.0,32.0,32.258064516129025,10.81081081081081,75
2020-03-17,54,220.5115625,271.426875,2020,3,17,1,77,12,1,0,0,0,0,0,0,0,Tuesday,March,0.7818314824680297,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.9700639218515071,0.2428497220959356,0.992708874098054,0.120536680255323,82.0,62.0,79.0,58.0,68.0,63.0,71.0,56.0,,66.0,77.14285714285714,78.92857142857143,73.66666666666667,,17.237832147426705,15.414599901064292,14.826196139064875,54.0,107.0,46.0,107.0,66.36363636363636,15.77465412992185,35.0,107.0,-28.0,-4.0,-2.0,-34.14634146341463,-6.896551724137934,76
2020-03-18,70,270.4348648648649,29.041351351351352,2020,3,18,2,78,12,1,0,0,0,0,0,0,0,Wednesday,March,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.9741004551724205,0.22611568550828828,0.992708874098054,0.120536680255323,54.0,82.0,62.0,71.0,98.0,48.0,71.0,46.0,,68.66666666666667,77.0,76.92857142857143,74.46666666666667,,17.301252363147984,14.54152825379936,13.90046720458511,54.0,107.0,48.0,107.0,66.41025641025641,15.67729427476425,35.0,107.0,16.0,-1.0,24.0,29.629629629629626,-1.4084507042253502,77
2020-03-19,72,191.27390243902437,22.611219512195124,2020,3,19,3,79,12,1,0,0,0,0,0,0,0,Thursday,March,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.9778483415056568,0.20931464596304847,0.992708874098054,0.120536680255323,70.0,54.0,82.0,107.0,96.0,71.0,77.0,71.0,,65.33333333333333,72.0,75.21428571428571,74.5,,11.150485789118498,13.497456007756416,13.893064506411442,54.0,85.0,48.0,107.0,66.48101265822785,15.589165171882943,35.0,107.0,2.0,-35.0,1.0,2.857142857142847,-32.71028037383178,78
2020-03-20,127,214.04421875,28.444999999999997,2020,3,20,4,80,12,1,0,0,0,0,0,0,0,Friday,March,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.9813064702716093,0.19245158197082995,0.992708874098054,0.120536680255323,72.0,70.0,54.0,85.0,73.0,62.0,85.0,71.0,,89.66666666666667,78.0,79.07142857142857,76.36666666666666,,23.629078131263054,19.289153132562088,16.85328850205004,54.0,127.0,48.0,127.0,67.2375,16.903481590294287,35.0,127.0,55.0,42.0,56.0,76.38888888888889,49.411764705882355,79
2020-03-21,54,128.30916666666667,8.283333333333333,2020,3,21,5,81,12,1,1,0,0,0,0,0,0,Saturday,March,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.9844738167520922,0.1755314904214282,0.992708874098054,0.120536680255323,127.0,72.0,70.0,79.0,76.0,79.0,72.0,77.0,,84.33333333333333,74.42857142857143,77.5,75.6,,25.28410002918266,20.42151956976911,17.33960982737259,54.0,127.0,48.0,127.0,67.07407407407408,16.861774652878168,35.0,127.0,-73.0,-25.0,-23.0,-57.48031496062992,-31.645569620253166,80
2020-03-22,81,337.21804878048783,113.68512195121951,2020,3,22,6,82,12,1,1,0,0,0,0,0,0,Sunday,March,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.9873494423939864,0.15855938510313475,0.992708874098054,0.120536680255323,54.0,127.0,72.0,62.0,90.0,98.0,61.0,85.0,,87.33333333333333,77.14285714285714,76.85714285714286,75.46666666666667,,24.741520914100203,20.13743984513634,17.2801128135951,54.0,127.0,48.0,127.0,67.2439024390244,16.827784912958222,35.0,127.0,27.0,19.0,-4.0,50.0,30.645161290322577,81
2020-03-23,57,237.38973684210524,34.11368421052632,2020,3,23,0,83,13,1,0,0,0,0,0,0,0,Monday,March,0.0,1.0,0.8660254037844386,0.5000000000000001,0.989932495087353,0.141540295217043,1.0,-1.6081226496766366e-16,81.0,54.0,127.0,82.0,74.0,58.0,75.0,72.0,,64.0,73.57142857142857,75.64285714285714,74.96666666666667,,25.708994164540574,20.823829334007453,17.597968796060677,54.0,127.0,48.0,127.0,67.12048192771084,16.762616355509266,35.0,127.0,-24.0,-25.0,-15.0,-29.629629629629626,-30.487804878048784,82
2020-03-24,80,241.80930232558137,7.846046511627907,2020,3,24,1,84,13,1,0,0,0,0,0,0,0,Tuesday,March,0.7818314824680297,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.9922222094179323,0.12447926388678915,1.0,-1.6081226496766366e-16,57.0,81.0,54.0,54.0,58.0,68.0,63.0,61.0,,72.66666666666667,77.28571428571429,77.21428571428571,75.6,,24.24674745001404,20.21111107754871,17.418974988648763,54.0,127.0,48.0,127.0,67.27380952380952,16.72048825487325,35.0,127.0,23.0,26.0,19.0,40.35087719298245,48.14814814814814,83
2020-03-25,91,277.58021276595747,44.674468085106376,2020,3,25,2,85,13,1,0,0,0,0,0,0,0,Wednesday,March,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.994217906893952,0.10738134666416307,1.0,-1.6081226496766366e-16,80.0,57.0,81.0,70.0,71.0,98.0,48.0,75.0,,76.0,80.28571428571429,78.64285714285714,76.13333333333334,,24.49295331120285,20.4435701490606,17.64346774370014,54.0,127.0,48.0,127.0,67.55294117647058,16.818715399074634,35.0,127.0,11.0,21.0,16.0,13.749999999999996,30.000000000000004,84
2020-03-26,84,143.07219999999998,18.225599999999996,2020,3,26,3,86,13,1,0,0,0,0,0,0,0,Thursday,March,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.995918996147179,0.09025161003104115,1.0,-1.6081226496766366e-16,91.0,80.0,57.0,72.0,107.0,96.0,71.0,63.0,,85.0,82.0,77.0,76.83333333333333,,24.2349609723914,18.85164755093349,17.520595434168744,54.0,127.0,48.0,127.0,67.74418604651163,16.813290293876335,35.0,127.0,-7.0,12.0,21.0,-7.692307692307687,16.666666666666675,85
2020-03-27,118,206.72246153846154,22.515384615384615,2020,3,27,4,87,13,1,0,0,0,0,0,0,0,Friday,March,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.9973249731081555,0.07309512989807777,1.0,-1.6081226496766366e-16,84.0,91.0,80.0,127.0,85.0,73.0,62.0,48.0,,97.66666666666667,80.71428571428571,79.35714285714286,79.16666666666667,,21.538448456301644,21.766619266337976,18.196406112260114,54.0,118.0,54.0,127.0,68.32183908045977,17.562178079726802,35.0,127.0,34.0,-9.0,70.0,40.47619047619047,-7.0866141732283445,86
2020-03-28,64,144.62818181818184,48.47787878787879,2020,3,28,5,88,13,1,1,0,0,0,0,0,0,Saturday,March,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.9984354211555643,0.055916990100603484,1.0,-1.6081226496766366e-16,118.0,84.0,91.0,54.0,79.0,76.0,79.0,71.0,,88.66666666666667,82.14285714285714,78.28571428571429,78.93333333333334,,19.7267041632113,22.151327695678198,18.34897973924607,57.0,118.0,54.0,127.0,68.27272727272727,17.467031192603564,35.0,127.0,-54.0,10.0,-7.0,-45.76271186440678,18.518518518518512,87
2020-03-29,78,175.44255813953487,17.849999999999998,2020,3,29,6,89,13,1,1,0,0,0,0,0,0,Sunday,March,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.9992500112396835,0.03872228089217446,1.0,-1.6081226496766366e-16,64.0,118.0,84.0,81.0,62.0,90.0,98.0,62.0,,86.66666666666667,81.71428571428571,79.42857142857143,79.46666666666667,,19.788163850429108,21.653616808263745,18.07023335027336,57.0,118.0,54.0,127.0,68.38202247191012,17.398083500762073,35.0,127.0,14.0,-3.0,16.0,21.875,-3.703703703703709,88
2020-03-30,32,245.37692307692308,56.39038461538462,2020,3,30,0,90,14,1,0,0,0,0,0,0,0,Monday,March,0.0,1.0,0.8660254037844386,0.5000000000000001,0.9997685019798909,0.021516097436222258,0.992708874098054,-0.1205366802553229,78.0,64.0,118.0,57.0,82.0,74.0,58.0,79.0,,58.0,78.14285714285714,75.85714285714286,77.9,67.97777777777777,26.20705103229901,25.053349669661557,20.04193878707412,32.0,118.0,32.0,127.0,67.97777777777777,17.720031055960934,32.0,127.0,-46.0,-25.0,-47.0,-58.97435897435898,-43.85964912280702,89
2020-03-31,87,148.1828205128205,19.252307692307692,2020,3,31,1,91,14,1,0,0,1,0,1,0,0,Tuesday,March,0.7818314824680297,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.9999907397361901,0.004303538296244289,0.992708874098054,-0.1205366802553229,32.0,78.0,64.0,80.0,54.0,58.0,68.0,98.0,,65.66666666666667,79.14285714285714,78.21428571428571,77.53333333333333,68.43333333333334,26.42239310022576,24.382145331963965,19.76017124966508,32.0,118.0,32.0,127.0,68.18681318681318,17.733779498091643,32.0,127.0,55.0,7.0,-11.0,171.875,8.749999999999991,90
2020-04-01,79,242.28384615384616,4.140769230769231,2020,4,1,2,92,14,2,0,1,0,1,0,0,0,Wednesday,April,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9999166586547379,-0.01291029607500882,0.992708874098054,-0.1205366802553229,87.0,32.0,78.0,91.0,70.0,71.0,98.0,58.0,,66.0,77.42857142857143,78.85714285714286,78.23333333333333,68.66666666666667,25.909182045863876,24.267284539088838,19.4132612572869,32.0,118.0,32.0,127.0,68.30434782608695,17.672067194039716,32.0,127.0,-8.0,-12.0,21.0,-9.195402298850574,-13.186813186813184,91
